id,Address,Response_Address,Response_X,Response_Y
70,臺北市南港區福山街44巷5號,臺北市南港區中研里7鄰福山街44巷9號,121.617080,25.045342
71,臺北市文山區羅斯福路六段304號,臺北市文山區景美里10鄰羅斯福路六段302號;臺北市文山區景華里2鄰羅斯福路六段305號,121.539711;121.541372,24.990666;24.994115
72,臺北市文山區羅斯福路六段304號,臺北市文山區景美里10鄰羅斯福路六段302號;臺北市文山區景華里2鄰羅斯福路六段305號,121.539711;121.541372,24.990666;24.994115
73,臺北市中山區天津街號,臺北市中山區正得里2鄰天津街14號;臺北市中山區正得里2鄰天津街16號;臺北市中山區正得里2鄰天津街18號;臺北市中山區正得里2鄰天津街20號;臺北市中山區正得里4鄰天津街21號;臺北市中山區正得里4鄰天津街23號;臺北市中山區正得里4鄰天津街23之1號;臺北市中山區正得里4鄰天津街25號;臺北市中山區正得里3鄰天津街26號;臺北市中山區正得里5鄰天津街27號,121.522414;121.522430;121.522458;121.522473;121.522626;121.522648;121.522648;121.522670;121.522532;121.522666,25.048335;25.048401;25.048497;25.048551;25.048444;25.048476;25.048476;25.048552;25.048731;25.048649
74,臺北市南港區重陽里向陽路號,臺北市南港區重陽里10鄰向陽路150號;臺北市南港區重陽里10鄰向陽路166號;臺北市南港區重陽里10鄰向陽路182號;臺北市南港區重陽里10鄰向陽路186號;臺北市南港區重陽里10鄰向陽路188號;臺北市南港區重陽里10鄰向陽路190號;臺北市南港區重陽里10鄰向陽路192號;臺北市南港區重陽里14鄰向陽路198號;臺北市南港區重陽里14鄰向陽路200號;臺北市南港區重陽里14鄰向陽路202號,121.594897;121.594147;121.594003;121.593987;121.593962;121.593945;121.593924;121.593780;121.593737;121.593703,25.055226;25.055937;25.056215;25.056248;25.056298;25.056338;25.056379;25.056618;25.056681;25.056743
75,臺北市萬華區昆明街180號,臺北市萬華區仁德里1鄰昆明街179號;臺北市萬華區仁德里1鄰昆明街181號,121.504223;121.504212,25.039539;25.039487
76,臺北市大安區和平東路一段167號,臺北市大安區龍安里12鄰和平東路一段167號,121.531718,25.026536
77,臺北市大同區重慶北路一段67號,臺北市大同區建功里15鄰重慶北路一段67號,121.514141,25.051815
78,臺北市文山區木柵路三段85巷8弄1號,臺北市文山區木柵里7鄰木柵路三段85巷8弄1號,121.567479,24.989566
79,臺北市信義區永吉路30巷157弄18-22號,臺北市信義區興雅里23鄰永吉路30巷157弄17號;臺北市信義區興雅里23鄰永吉路30巷157弄19號,121.569432;121.569519,25.042368;25.042366
80,臺北市大安區敦南街103號,臺北市大安區臥龍里3鄰敦南街88號,121.547604,25.020962
81,臺北市大同區酒泉街號,臺北市大同區至聖里1鄰酒泉街9之1號;臺北市大同區至聖里4鄰酒泉街12號;臺北市大同區至聖里2鄰酒泉街13號;臺北市大同區至聖里2鄰酒泉街15號;臺北市大同區至聖里2鄰酒泉街17號;臺北市大同區至聖里2鄰酒泉街19號;臺北市大同區至聖里2鄰酒泉街21號;臺北市大同區至聖里4鄰酒泉街22號;臺北市大同區至聖里2鄰酒泉街23號;臺北市大同區至聖里4鄰酒泉街24號,121.520139;121.519696;121.519631;121.519583;121.519507;121.519476;121.519441;121.519589;121.519399;121.519531,25.071346;25.070577;25.070713;25.070716;25.070713;25.070709;25.070706;25.070578;25.070706;25.070575
82,臺北市大同區長安西路140之4號,臺北市大同區建明里8鄰長安西路138之3號,121.517441,25.050685
83,臺北市北投區奇岩里公館路92巷1弄號,臺北市北投區奇岩里1鄰公舘路92巷1弄1號;臺北市北投區奇岩里1鄰公舘路92巷1弄3號;臺北市北投區奇岩里1鄰公舘路92巷1弄5號;臺北市北投區奇岩里1鄰公舘路92巷1弄7號;臺北市北投區奇岩里1鄰公舘路92巷1弄9號;臺北市北投區奇岩里1鄰公舘路92巷1弄11號;臺北市北投區奇岩里1鄰公舘路92巷1弄13號;臺北市北投區奇岩里1鄰公舘路92巷1弄15號;臺北市北投區奇岩里1鄰公舘路92巷1弄17號;臺北市北投區奇岩里1鄰公舘路92巷1弄19號,121.504493;121.504518;121.504555;121.504580;121.504615;121.504639;121.504662;121.504694;121.504717;121.504741,25.130278;25.130241;25.130182;25.130144;25.130091;25.130051;25.130016;25.129968;25.129932;25.129894
84,臺北市士林區後港街134巷與後港街交叉口號,臺北市士林區前港里7鄰後港街134巷2號;臺北市士林區前港里7鄰後港街134巷6號;臺北市士林區前港里7鄰後港街134巷8號;臺北市士林區前港里7鄰後港街134巷10號;臺北市士林區前港里7鄰後港街134巷30號;臺北市士林區前港里7鄰後港街134巷32號;臺北市士林區前港里7鄰後港街134巷34號;臺北市士林區前港里7鄰後港街134巷36號;臺北市士林區前港里7鄰後港街134巷38號;臺北市士林區前港里7鄰後港街134巷40號,121.521140;121.521052;121.520949;121.520841;121.520467;121.520428;121.520392;121.520354;121.520315;121.520276,25.086932;25.086925;25.086918;25.086908;25.086776;25.086776;25.086776;25.086777;25.086779;25.086780
85,臺北市內湖區民權東路六段280巷17號,臺北市內湖區葫洲里4鄰民權東路六段280巷17號,121.605327,25.071784
86,臺北市松山區復興北路499巷號,找不到指定的門牌地址。,,
87,臺北市中山區中庄里民生東路二段127巷7.9號,臺北市中山區中庄里20鄰民生東路二段127巷23號,121.532308,25.059809
88,臺北市中山區民生東路二段及新生北路二段號,臺北市中山區中原里11鄰民生東路二段42之1號;臺北市中山區中庄里16鄰民生東路二段83之2號;臺北市中山區中庄里16鄰民生東路二段83之3號;臺北市中山區中庄里16鄰民生東路二段83之4號;臺北市中山區中庄里16鄰民生東路二段83之5號;臺北市中山區中庄里16鄰民生東路二段83之6號;臺北市中山區中庄里16鄰民生東路二段83之10號;臺北市中山區中庄里16鄰民生東路二段83之30號;臺北市中山區中庄里16鄰民生東路二段83之31號;臺北市中山區中庄里15鄰民生東路二段83之35號,121.529165;121.530805;121.530767;121.530719;121.530662;121.530638;121.530641;121.530811;121.530880;121.530732,25.057870;25.058201;25.058202;25.058202;25.058205;25.058342;25.058472;25.058667;25.058630;25.058845
89,臺北市中正區臨沂街25巷3號,臺北市中正區幸市里4鄰臨沂街25巷2號;臺北市中正區幸市里4鄰臨沂街25巷4號,121.530503;121.530652,25.041509;25.041478
90,臺北市信義區四育里松隆路號,臺北市信義區四育里8鄰松隆路161號;臺北市信義區四育里8鄰松隆路163號;臺北市信義區四育里8鄰松隆路167號;臺北市信義區四育里8鄰松隆路167之1號;臺北市信義區四育里8鄰松隆路171號;臺北市信義區四育里8鄰松隆路177號;臺北市信義區四育里8鄰松隆路179號;臺北市信義區四育里8鄰松隆路181號;臺北市信義區四育里8鄰松隆路183號;臺北市信義區四育里2鄰松隆路201之1號,121.574141;121.574909;121.574997;121.574980;121.575185;121.575363;121.575430;121.575543;121.575605;121.576156,25.048335;25.048597;25.048691;25.048746;25.048729;25.048776;25.048770;25.048743;25.048727;25.048549
91,臺北市信義區吳興街524巷號,臺北市信義區惠安里28鄰吳興街524巷1號;臺北市信義區惠安里28鄰吳興街524巷2號;臺北市信義區惠安里28鄰吳興街524巷3號;臺北市信義區惠安里28鄰吳興街524巷5號;臺北市信義區惠安里28鄰吳興街524巷6號;臺北市信義區惠安里28鄰吳興街524巷7號;臺北市信義區惠安里28鄰吳興街524巷9號;臺北市信義區惠安里28鄰吳興街524巷11號;臺北市信義區惠安里28鄰吳興街524巷14號;臺北市信義區惠安里17鄰吳興街524巷20號,121.568749;121.568653;121.568715;121.568662;121.568523;121.568622;121.568583;121.568535;121.568457;121.568123,25.021909;25.022074;25.021927;25.021953;25.022122;25.021972;25.021992;25.022017;25.022226;25.022203
92,臺北市信義區松信路號,臺北市信義區雅祥里18鄰松信路3號;臺北市信義區雅祥里18鄰松信路5號;臺北市信義區雅祥里17鄰松信路6號;臺北市信義區雅祥里17鄰松信路6之1號;臺北市信義區雅祥里18鄰松信路7號;臺北市信義區雅祥里17鄰松信路8號;臺北市信義區雅祥里18鄰松信路9號;臺北市信義區雅祥里17鄰松信路10號;臺北市信義區雅祥里18鄰松信路11號;臺北市信義區雅祥里17鄰松信路12號,121.572355;121.572354;121.572085;121.571988;121.572352;121.572084;121.572351;121.572083;121.572349;121.572081,25.048940;25.048894;25.048849;25.048874;25.048848;25.048788;25.048795;25.048739;25.048739;25.048690
93,臺北市信義區忠孝東路五段423巷號,臺北市信義區富台里13鄰忠孝東路五段423巷1號;臺北市信義區富台里13鄰忠孝東路五段423巷2號;臺北市信義區長春里13鄰忠孝東路五段423巷7號;臺北市信義區長春里13鄰忠孝東路五段423巷9號;臺北市信義區長春里13鄰忠孝東路五段423巷11號;臺北市信義區長春里13鄰忠孝東路五段423巷13號;臺北市信義區長春里13鄰忠孝東路五段423巷15號;臺北市信義區長春里13鄰忠孝東路五段423巷17號;臺北市信義區長春里13鄰忠孝東路五段423巷20號;臺北市信義區長春里12鄰忠孝東路五段423巷26號,121.575264;121.575425;121.575278;121.575275;121.575276;121.575275;121.575273;121.575278;121.575439;121.575447,25.041263;25.041257;25.041903;25.041951;25.041990;25.042027;25.042059;25.042090;25.041989;25.042358
94,臺北市大安區信義路四段19巷號,臺北市大安區仁慈里2鄰信義路四段19巷1號;臺北市大安區仁慈里2鄰信義路四段19巷1之1號;臺北市大安區仁慈里5鄰信義路四段19巷3號;臺北市大安區仁慈里5鄰信義路四段19巷3之1號;臺北市大安區仁慈里5鄰信義路四段19巷5號;臺北市大安區仁慈里5鄰信義路四段19巷5之1號;臺北市大安區仁慈里5鄰信義路四段19巷6號;臺北市大安區仁慈里5鄰信義路四段19巷6之1號;臺北市大安區仁慈里5鄰信義路四段19巷6之2號;臺北市大安區仁慈里5鄰信義路四段19巷6之3號,121.544472;121.544473;121.544582;121.544655;121.544738;121.544809;121.544368;121.544368;121.544368;121.544368,25.033763;25.033875;25.033912;25.033908;25.033909;25.033909;25.033985;25.033985;25.033985;25.033985
95,臺北市信義區松隆路9巷30弄號,臺北市信義區敦厚里6鄰松隆路9巷30弄2號;臺北市信義區敦厚里6鄰松隆路9巷30弄4號;臺北市信義區敦厚里6鄰松隆路9巷30弄5號;臺北市信義區敦厚里6鄰松隆路9巷30弄6號;臺北市信義區敦厚里6鄰松隆路9巷30弄7號;臺北市信義區敦厚里6鄰松隆路9巷30弄8號;臺北市信義區敦厚里6鄰松隆路9巷30弄10號;臺北市信義區敦厚里6鄰松隆路9巷30弄11號;臺北市信義區敦厚里6鄰松隆路9巷30弄12號;臺北市信義區敦厚里6鄰松隆路9巷30弄13號,121.567509;121.567558;121.567587;121.567637;121.567679;121.567666;121.567742;121.567768;121.567825;121.567804,25.044312;25.044307;25.044440;25.044305;25.044439;25.044305;25.044300;25.044429;25.044288;25.044429
96,臺北市信義區中坡南路201巷18號,臺北市信義區中行里29鄰中坡南路201巷18號,121.586504,25.041398
97,臺北市信義區信安街103巷A5-3F號,臺北市信義區黎順里3鄰信安街103巷5號,121.556826,25.025303
98,臺北市信義區東興路B1-4F戶號,臺北市信義區新仁里19鄰東興路63之1號,121.567139,25.047366
99,臺北市南港區成福路121巷號,臺北市南港區成福里17鄰成福路121巷1號;臺北市南港區成福里18鄰成福路121巷1之1號;臺北市南港區成福里17鄰成福路121巷2號;臺北市南港區成福里18鄰成福路121巷3號;臺北市南港區成福里17鄰成福路121巷4號;臺北市南港區成福里18鄰成福路121巷5號;臺北市南港區成福里17鄰成福路121巷6號;臺北市南港區成福里18鄰成福路121巷7號;臺北市南港區成福里17鄰成福路121巷8號;臺北市南港區成福里18鄰成福路121巷9號,121.587760;121.587778;121.587674;121.587798;121.587731;121.587834;121.587773;121.587868;121.587852;121.587902,25.042014;25.042024;25.042088;25.042034;25.042137;25.042058;25.042165;25.042078;25.042233;25.042099
100,臺北市大安區信義路二段66號,臺北市大安區光明里3鄰信義路二段66號,121.526079,25.034372
101,臺北市信義區吳興街190巷號,臺北市信義區景勤里3鄰吳興街190巷1號;臺北市信義區景勤里3鄰吳興街190巷1之1號;臺北市信義區景勤里3鄰吳興街190巷1之2號;臺北市信義區景勤里3鄰吳興街190巷2號;臺北市信義區景勤里3鄰吳興街190巷2之1號;臺北市信義區景勤里3鄰吳興街190巷3號;臺北市信義區景勤里3鄰吳興街190巷4號;臺北市信義區景勤里3鄰吳興街190巷6號;臺北市信義區景勤里3鄰吳興街190巷7號;臺北市信義區景勤里3鄰吳興街190巷10之1號,121.562494;121.562411;121.562444;121.562440;121.562404;121.562397;121.562369;121.562330;121.562223;121.562151,25.028337;25.028282;25.028303;25.028379;25.028357;25.028272;25.028334;25.028310;25.028161;25.028178
102,臺北市信義區吳興街190巷號,臺北市信義區景勤里3鄰吳興街190巷1號;臺北市信義區景勤里3鄰吳興街190巷1之1號;臺北市信義區景勤里3鄰吳興街190巷1之2號;臺北市信義區景勤里3鄰吳興街190巷2號;臺北市信義區景勤里3鄰吳興街190巷2之1號;臺北市信義區景勤里3鄰吳興街190巷3號;臺北市信義區景勤里3鄰吳興街190巷4號;臺北市信義區景勤里3鄰吳興街190巷6號;臺北市信義區景勤里3鄰吳興街190巷7號;臺北市信義區景勤里3鄰吳興街190巷10之1號,121.562494;121.562411;121.562444;121.562440;121.562404;121.562397;121.562369;121.562330;121.562223;121.562151,25.028337;25.028282;25.028303;25.028379;25.028357;25.028272;25.028334;25.028310;25.028161;25.028178
103,臺北市士林區天母北路    9巷  8號,臺北市士林區天玉里5鄰天母北路9巷8號,121.526872,25.119049
104,臺北市大安區杭州南路二段25巷3號,臺北市大安區光明里2鄰杭州南路二段25巷25號,121.524794,25.033484
105,臺北市信義區吳興街600巷100弄20號,臺北市信義區泰和里29鄰吳興街600巷100弄20號,121.572241,25.017479
106,臺北市信義區松隆路42號,臺北市信義區敦厚里8鄰松隆路42號,121.567978,25.043741
107,臺北市士林區福志里中山北路五段608號,臺北市士林區福志里18鄰中山北路五段606號;臺北市士林區福志里18鄰中山北路五段616號,121.528062;121.527968,25.096247;25.096468
108,臺北市大安區建國南路二段57號,臺北市大安區龍圖里6鄰建國南路二段57號,121.538188,25.031783
