p_name,Address,Response_Address,x,y,dist_MRT,station
虹耀今采,臺北市大安區錦泰里6鄰潮州街55巷12之1號,臺北市大安區錦泰里6鄰潮州街55巷12之1號,121.524116,25.030311,268.2299660807729,古亭Guting
表參漾,臺北市中山區民安里15鄰中山北路二段42巷42號,臺北市中山區民安里15鄰中山北路二段42巷42號,121.520698,25.054627,117.91074784213804,中山Zhongshan
西園町,臺北市萬華區西園路一段36號,臺北市萬華區菜園里25鄰西園路一段36號,121.499788,25.04069,314.3432880362113,龍山寺Longshan Temple
西門H,臺北市萬華區富民里4鄰康定路146號,臺北市萬華區富民里4鄰康定路146號,121.501878,25.039933,353.76164542835676,龍山寺Longshan Temple
親家JIA,臺北市大安區誠安里14鄰安東街35巷25號,臺北市大安區誠安里14鄰安東街35巷25號,121.543245,25.044208,160.860520283517,忠孝復興Zhongxiao Fuxing
詠大直,臺北市內湖區西康里14鄰文湖街21巷116之3號,臺北市內湖區西康里14鄰文湖街21巷116之3號,121.559713,25.091284,591.6427469705943,劍南路Jiannan Rd.
詠綸湛,臺北市松山區安平里11鄰南京東路五段251巷27之2號,臺北市松山區安平里11鄰南京東路五段251巷27之2號,121.565209,25.052848,89.1612176188076,南京三民Nanjing Sanmin
誠美知寓,臺北市中山區力行里16鄰南京東路三段194巷10號,臺北市中山區力行里16鄰南京東路三段194巷10號,121.542674,25.051418,157.63589510042357,南京復興Nanjing Fuxing
誠美頤樺,臺北市中正區梅花里9鄰紹興北街31巷18號,臺北市中正區梅花里9鄰紹興北街31巷18號,121.52605,25.045179,316.69306947503486,善導寺Shandao Temple
豐河畔,臺北市文山區指南里17鄰指南路三段97號,臺北市文山區指南里17鄰指南路三段97號,121.581121,24.982374,942.4919743047985,動物園Taipei Zoo
豐琚,臺北市南港區昆陽街213號,臺北市南港區新光里10鄰昆陽街192號,121.592755,25.04791,159.17566326723562,昆陽Kunyang
豐華匯,臺北市大同區延平里8鄰重慶北路二段150號,臺北市大同區延平里8鄰重慶北路二段150號,121.513469,25.058564,285.13741960533696,大橋頭Daqiaotou
象山主人,臺北市文山區木柵里8鄰木柵路三段51號,臺北市文山區木柵里8鄰木柵路三段51號,121.566261,24.988651,613.4266423741068,萬芳社區Wanfang Community
貴暘御景-豪景樓,臺北市萬華區新起里24鄰貴陽街二段1之2號,臺北市萬華區新起里24鄰貴陽街二段1之2號,121.506882,25.039391,222.6352316572022,西門Ximen
貴暘御景-逸景樓,臺北市萬華區新起里24鄰貴陽街二段3之1號,臺北市萬華區新起里24鄰貴陽街二段3之1號,121.506652,25.039432,239.91813058025795,西門Ximen
躍大直,臺北市中山區大直里3鄰大直街84巷19號,臺北市中山區大直里3鄰大直街84巷19號,121.547394,25.084927,321.88405590512906,大直Dazhi
輕山敘,臺北市內湖區港華里19鄰環山路二段50巷14弄14之7號,臺北市內湖區港華里19鄰環山路二段50巷14弄14之7號,121.571603,25.089794,661.1974977977357,西湖Xihu
連雲景粹,臺北市文山區仙岩路16巷36號,臺北市文山區興安里22鄰仙岩路16巷36號,121.549483,24.997464,967.4532172422386,辛亥Xinhai
連雲臺北學,臺北市中山區民生東路三段65巷,臺北市中山區江山里18鄰民生東路三段65巷6號,121.541811,25.058879,292.0673426997672,中山國中Zhongshan Junior High School
達欣信義文華,臺北市信義區泰和里14鄰吳興街600巷25號,臺北市信義區泰和里14鄰吳興街600巷25號,121.569588,25.020992,689.1420131637574,象山Xiangshan
達欣東匯,臺北市南港區經貿一路75巷,臺北市南港區三重里17鄰經貿一路77號,121.620992,25.057998,419.19120325215647,南港展覽館Taipei Nangang Exhibition Center
達欣東門馥寓,臺北市中正區金山南路一段96號,臺北市中正區文祥里11鄰金山南路一段96號,121.527449,25.035883,185.9848413097728,東門Dongmen
達永秋鄉,臺北市大安區臥龍街291號,臺北市大安區黎和里10鄰臥龍街291號,121.558269,25.017382,88.72140200887914,麟光Linguang
達永豐盛學,臺北市北投區中央北路一段88號,臺北市北投區長安里5鄰中央北路一段90號,121.499859,25.134684,214.16451159781286,北投Beitou
達觀淳境,臺北市文山區景東里19鄰景華街128巷2弄7號,臺北市文山區景東里19鄰景華街128巷2弄7號,121.547259,24.994935,757.8412718793167,景美Jingmei
達麗,臺北市中山區埤頭里12鄰安東街1之7號,臺北市中山區埤頭里12鄰安東街1之7號,121.542097,25.046285,328.38607598279987,忠孝復興Zhongxiao Fuxing
達麗信義,臺北市信義區永春里5鄰忠孝東路五段743巷25號,臺北市信義區永春里5鄰忠孝東路五段743巷25號,121.581001,25.043935,181.26799854357915,後山埤Houshanpi
達麗天蒔,臺北市北投區建民里10鄰文林北路75巷69號,臺北市北投區建民里10鄰文林北路75巷69號,121.517263,25.103325,411.4514956120589,明德Mingde
達麗長安東路案,臺北市中山區正義里6鄰長安東路一段65巷22號,臺北市中山區正義里6鄰長安東路一段65巷22號,121.527441,25.049123,532.9640251358035,善導寺Shandao Temple
遠雄商舟,臺北市北投區承德路六段128號,臺北市北投區建民里10鄰承德路六段128號,121.512478,25.103921,705.0447413015224,石牌Shipai
遠雄宜進I-CITY,臺北市南港區成功路一段62號,臺北市南港區西新里8鄰成功路一段62號,121.59262,25.056417,354.3573548881098,昆陽Kunyang
遠雄山晴,臺北市北投區奇岩里16鄰三合街一段99號,臺北市北投區奇岩里16鄰三合街一段99號,121.504623,25.126702,384.1562855379452,唭哩岸Qilian
遠雄山綺,臺北市北投區奇岩里16鄰三合街一段99號,臺北市北投區奇岩里16鄰三合街一段99號,121.504623,25.126702,384.1562855379452,唭哩岸Qilian
遠雄峰邑,臺北市內湖區週美里25鄰新豐街71號,臺北市內湖區週美里25鄰新豐街71號,121.584079,25.06021,899.4019328481061,後山埤Houshanpi
遠雄常御,臺北市內湖區週美里22鄰新豐街19號,臺北市內湖區週美里22鄰新豐街19號,121.582652,25.059272,765.9070751138297,松山Songshan
遠雄晴川,臺北市文山區木新里1鄰木柵路三段220之1號,臺北市文山區木新里1鄰木柵路三段220之1號,121.569667,24.989439,560.1349641782878,萬芳社區Wanfang Community
遠雄賦邑,臺北市內湖區週美里23鄰行善路181巷37號,臺北市內湖區週美里23鄰行善路181巷37號,121.582421,25.058646,722.1388963013563,松山Songshan
鄉林中山賦,臺北市中山區新福里9鄰吉林路329巷15號,臺北市中山區新福里9鄰吉林路329巷15號,121.530936,25.063984,352.25148433670506,行天宮Xingtian Temple
醍湖,臺北市內湖區港富里19鄰內湖路二段103巷34之3號,臺北市內湖區港富里19鄰內湖路二段103巷34之3號,121.580918,25.081637,464.0056992077141,文德Wende
采吉,臺北市信義區五常里3鄰永吉路225巷7弄7號,臺北市信義區五常里3鄰永吉路225巷7弄7號,121.574512,25.046751,396.1136694515426,永春Yongchun
采采靚心,臺北市文山區興豐里20鄰興順街100號,臺北市文山區興豐里20鄰興順街100號,121.545606,25.001329,729.5197913106527,萬隆Wanlong
里哲,臺北市中正區羅斯福路三段240巷,臺北市中正區文盛里3鄰羅斯福路三段240巷15之1號,121.529264,25.017741,212.03264597028988,台電大樓Taipower Building
金朋馥蓊,臺北市松山區中正里20鄰南京東路三段256巷23號,臺北市松山區中正里20鄰南京東路三段256巷23號,121.544669,25.050646,121.7579684840524,南京復興Nanjing Fuxing
金瑞山,臺北市大同區延平北路二段168號,臺北市大同區大有里19鄰延平北路二段168號,121.511392,25.05815,331.4661583692922,大橋頭Daqiaotou
鉑舍,臺北市中山區聚葉里7鄰錦州街11號,臺北市中山區聚葉里7鄰錦州街11號,121.52417,25.060431,282.57777817338047,中山國小Zhongshan Elementary School
鐫月,臺北市士林區德行東路200號,臺北市士林區聖山里9鄰德行東路200號,121.5316,25.108692,1062.0617325294477,芝山Zhishan
鐫萃,臺北市松山區光復北路103巷,臺北市松山區吉祥里19鄰光復北路103巷24號,121.558969,25.05084,567.3746156149938,國父紀念館Sun Yat-Sen Memorial Hall
鐫豊,臺北市中山區正得里2鄰中山北路一段33巷10號,臺北市中山區正得里2鄰中山北路一段33巷10號,121.521832,25.04871,272.9022083263694,善導寺Shandao Temple
鑄慕,臺北市大安區正聲里3鄰光復南路260巷26之3號,臺北市大安區正聲里3鄰光復南路260巷26之3號,121.556318,25.040386,174.26964174273803,國父紀念館Sun Yat-Sen Memorial Hall
長安馥,臺北市中山區正義里2鄰長安東路一段97號,臺北市中山區正義里2鄰長安東路一段97號,121.528884,25.048262,514.5880016403695,松江南京Songjiang Nanjing
長耀四季,臺北市北投區奇岩里3鄰三合街一段82巷71號,臺北市北投區奇岩里3鄰三合街一段82巷71號,121.504389,25.128482,401.700897394597,奇岩Qiyan
長虹天蔚,臺北市北投區三合街一段110號,臺北市北投區奇岩里3鄰三合街一段110號,121.504358,25.126964,368.7837190697802,奇岩Qiyan
長虹豐匯商業科技大樓,臺北市內湖區行善路365號,臺北市內湖區石潭里13鄰行善路365號,121.585545,25.063492,880.2575040617878,文德Wende
長見豐閱,臺北市大同區平陽街7號,臺北市大同區星明里4鄰平陽街10號,121.516292,25.055152,365.7523943774146,台北車站Taipei Main Station
開誠家圃,臺北市北投區自強街32號,臺北市北投區文林里1鄰自強街32號,121.513121,25.110202,369.55029664695354,石牌Shipai
閱讀中研,臺北市南港區舊莊街一段85號,臺北市南港區舊莊里2鄰舊莊街一段85號,121.61914,25.040852,861.0738377530265,南港展覽館Taipei Nangang Exhibition Center
附中仁,臺北市大安區仁慈里17鄰大安路一段176巷7號,臺北市大安區仁慈里17鄰大安路一段176巷7號,121.545533,25.036514,302.8613472923301,大安Daan
陞遠學,臺北市松山區復勢里3鄰南京東路四段120巷32號,臺北市松山區復勢里3鄰南京東路四段120巷32號,121.554739,25.049949,373.33572809696085,台北小巨蛋Taipei Arena
陶東騰,臺北市大安區民輝里13鄰新生南路一段97巷38號,臺北市大安區民輝里13鄰新生南路一段97巷38號,121.535946,25.041128,345.60297902649023,忠孝新生Zhongxiao Xinsheng
陽明大苑,臺北市士林區福佳里26鄰基河路302號,臺北市士林區福佳里26鄰基河路302號,121.519052,25.093978,653.4088881462749,芝山Zhishan
陽明致遠,臺北市北投區榮光里24鄰致遠一路二段116號,臺北市北投區榮光里24鄰致遠一路二段116號,121.513035,25.113717,284.5389781949507,石牌Shipai
陽明迴鄉,臺北市北投區開明里25鄰翠嶺路7之1號,臺北市北投區開明里25鄰翠嶺路7之1號,121.505996,25.142709,511.05411213181617,新北投Xinbeitou
隆美富邑,臺北市北投區奇岩里26鄰公舘路352號,臺北市北投區奇岩里26鄰公舘路352號,121.504711,25.123211,218.71040895144097,唭哩岸Qilian
隆雲心仝聚,臺北市北投區建民里10鄰文林北路75巷69號,臺北市北投區建民里10鄰文林北路75巷69號,121.517263,25.103325,411.4514956120589,明德Mingde
隱苑,臺北市萬華區錦德里21鄰寶興街140巷12號,臺北市萬華區錦德里21鄰寶興街140巷12號,121.494528,25.024591,855.9544627218954,龍山寺Longshan Temple
雍居仁愛,臺北市中正區文北里14鄰杭州南路一段71巷3之2號,臺北市中正區文北里14鄰杭州南路一段71巷3之2號,121.526246,25.039702,439.02415147756693,東門Dongmen
雍雋品,臺北市中正區龍興里11鄰南海路75號,臺北市中正區龍興里11鄰南海路75號,121.508604,25.029299,441.14182946333347,小南門Xiaonanmen
雙全星,臺北市大同區雙連里9鄰萬全街52之3號,臺北市大同區雙連里9鄰萬全街52之3號,121.519683,25.058544,113.41887034843458,雙連Shuanglian
雙湖匯,臺北市內湖區內湖里24鄰成功路四段178號,臺北市內湖區內湖里24鄰成功路四段178號,121.593582,25.083355,93.56087132213587,內湖Neihu
雲極,臺北市大同區雙連里27鄰民生西路251號,臺北市大同區雙連里27鄰民生西路251號,121.514661,25.057169,414.4249176351962,大橋頭Daqiaotou
青后,臺北市信義區松隆路1號,臺北市信義區敦厚里5鄰松隆路1號,121.566402,25.043503,188.32712173828293,市政府Taipei City Hall
青琉,臺北市大安區龍安里2鄰和平東路一段199巷2之4號,臺北市大安區龍安里2鄰和平東路一段199巷2之4號,121.534116,25.026603,404.13326044973024,大安森林公園Daan Park
青田618,臺北市大安區青田街6巷,臺北市大安區龍安里15鄰青田街6巷4之11號,121.531571,25.028008,463.0840669239012,東門Dongmen
青耘上,臺灣臺北市文山區木柵路一段303號,臺北市文山區華興里25鄰木柵路一段303號,121.554432,24.988235,769.5301644303203,萬芳醫院Wanfang Hospital
青隅,臺北市士林區明勝里18鄰承德路四段2巷21號,臺北市士林區明勝里18鄰承德路四段2巷21號,121.520326,25.079321,463.77800652062143,圓山Yuanshan
靜安樹語,臺北市士林區忠誠路二段98巷7弄2號,臺北市士林區天祿里3鄰忠誠路二段98巷7弄2號,121.53012,25.113251,1032.6594592678748,芝山Zhishan
靜心集,臺北市文山區興業里19鄰辛亥路五段56號,臺北市文山區興業里19鄰辛亥路五段56號,121.553779,24.999583,486.39052835876913,萬芳醫院Wanfang Hospital
韋昌画清江,臺北市北投區清江里8鄰清江路91巷18號,臺北市北投區清江里8鄰清江路91巷18號,121.502185,25.129733,272.8668798157648,奇岩Qiyan
頤禾苑,臺北市中正區詔安街88號,臺北市中正區永功里5鄰詔安街88號,121.512082,25.025417,604.2892449217275,小南門Xiaonanmen
風華系列TwinPark,臺北市南港區經貿二路255巷58號,臺北市南港區三重里21鄰經貿二路255巷58號,121.615014,25.0626,188.6260024821836,南港軟體園區Nangang Software Park
首傅晴海.,臺北市萬華區環河南路二段43號,臺北市萬華區青山里8鄰環河南路二段47號,121.496964,25.038138,358.9510654379612,龍山寺Longshan Temple
首岳,臺北市大同區雙連里29鄰寧夏路94號,臺北市大同區雙連里29鄰寧夏路94號,121.514967,25.058608,367.9800987788131,大橋頭Daqiaotou
首席公館,臺北市信義區松仁路136號,臺北市信義區三張里34鄰松仁路136號,121.567927,25.032188,187.13034693890216,象山Xiangshan
首敦旭日,臺北市內湖區內湖路三段209號,臺北市內湖區碧山里18鄰內湖路三段209號,121.58793,25.088443,676.2923282872194,文德Wende
首泰城人之美,臺北市中山區力行里28鄰建國北路一段73號,臺北市中山區力行里28鄰建國北路一段73號,121.53715,25.051293,455.0607064062185,松江南京Songjiang Nanjing
首泰大喆,臺北市南港區三重路39號旁,臺北市南港區三重里9鄰三重路39號,121.614093,25.059543,207.89616413258648,南港軟體園區Nangang Software Park
香榭帝寶,臺北市南港區重陽路21號,臺北市南港區重陽里10鄰重陽路21號,121.595403,25.055689,386.1541631420903,昆陽Kunyang
馥新綻,臺北市北投區桃源里10鄰中央北路三段142號,臺北市北投區桃源里10鄰中央北路三段142號,121.482947,25.137297,277.84393307137213,復興崗Fuxinggang
鳴森苑,臺北市松山區延壽街105號,臺北市松山區富泰里1鄰延壽街105號,121.565738,25.057144,339.57076054881105,南京三民Nanjing Sanmin
麒源·拓,臺北市北投區公舘路326巷5號,臺北市北投區奇岩里20鄰公舘路326巷8號,121.505482,25.124404,222.38371137121726,唭哩岸Qilian
麗湖嵐天,臺北市內湖區金湖里23鄰金湖路347巷88號,臺北市內湖區金湖里23鄰金湖路347巷88號,121.598887,25.074216,667.5950028598196,大湖公園Dahu Park
麗盛南京,臺北市大同區玉泉里10鄰南京西路448號,臺北市大同區玉泉里10鄰南京西路448號,121.508272,25.053398,308.39055545799414,北門Beimen
鼎佳,臺北市中正區板溪里6鄰牯嶺街95巷8號,臺北市中正區板溪里6鄰牯嶺街95巷8號,121.519703,25.025987,353.14359761718447,古亭Guting
鼎吉中山,臺北市中山區吉林路316號,臺北市中山區新生里13鄰吉林路316號,121.530141,25.062252,369.1622111993523,行天宮Xingtian Temple
鼎吉中山VISION,臺北市中山區吉林路316號,臺北市中山區新生里13鄰吉林路316號,121.530141,25.062252,369.1622111993523,行天宮Xingtian Temple
鼎吉水岸,臺北市中正區螢雪里12鄰水源路165之2號,臺北市中正區螢雪里12鄰水源路165之2號,121.514973,25.02409,599.5883336078969,頂溪Dingxi
鼎隆苑,臺北市文山區興豐里10鄰興隆路二段25巷20之1號,臺北市文山區興豐里10鄰興隆路二段25巷20之1號,121.545682,24.999786,719.2560439114916,景美Jingmei
龍霖初心,臺北市北投區永欣里13鄰石牌路二段315巷6之3號,臺北市北投區永欣里13鄰石牌路二段315巷6之3號,121.522989,25.122212,859.8340227242032,明德Mingde
